yyyy-mm-dd hh:mm:ss,temp_C,HR,pres_mbar,rain_mm/h,solarRad_W/m2,windSpeed_m/s,windGust_m/s
18-03-2018 16:00,13.1,63,1005.3,0,217,23.7,42.5
18-03-2018 17:00,12.9,64,1005.7,0,206,22.2,41
18-03-2018 18:00,12.5,66,1006.1,0,87,20.4,39.2
18-03-2018 19:00,11.7,69,1007.3,0,12,18.9,32.8
18-03-2018 20:00,11.2,71,1007.9,0,0,18.5,29.9
18-03-2018 21:00,11,72,1008.6,0,0,17.6,28.4
18-03-2018 22:00,11,72,1008.8,0,0,16.8,26.6
18-03-2018 23:00,11,73,1008.6,0,0,15.8,24.5
19-03-2018 00:00,11,74,1008.8,0,0,16.2,23.4
19-03-2018 01:00,11,74,1008.6,0,0,15.8,22.7
19-03-2018 02:00,11.1,75,1008.2,0,0,16.3,22.3
19-03-2018 03:00,11.3,74,1007.6,0,0,16.9,23.8
19-03-2018 04:00,11.5,74,1007,0,0,17.4,25.2
19-03-2018 05:00,11.8,75,1006.6,0,0,21,27.7
19-03-2018 06:00,11.9,77,1006.5,0,0,24.1,31.3
19-03-2018 07:00,12.3,78,1006,0,0,26.4,42.5
19-03-2018 08:00,12.9,80,1006.6,0.2,12,28.5,45.7
19-03-2018 09:00,13.3,83,1006.5,0.2,34,25.8,45.7
19-03-2018 10:00,13.7,83,1006.4,0.2,20,22.8,40.7
19-03-2018 11:00,14,85,1006.4,0.2,55,24.5,40.7
19-03-2018 12:00,14.1,84,1006.3,0.2,86,25.3,41.8
19-03-2018 13:00,14.2,84,1005.9,0,113,23.8,40.7
19-03-2018 14:00,14.7,82,1005.8,0.2,246,27.2,41.8
19-03-2018 15:00,14.9,76,1006.4,0,482,29.4,47.5
19-03-2018 16:00,14.2,70,1006.9,0,382,30.9,50
19-03-2018 17:00,13.1,67,1007.4,0,271,31.6,51.8
19-03-2018 18:00,11.7,68,1008.2,0,137,31.9,52.2
19-03-2018 19:00,10.7,65,1009.2,0,19,31.4,53.6
19-03-2018 20:00,9.8,63,1009.9,0,0,30.1,51.8
19-03-2018 21:00,9.3,63,1010.7,0,0,28.2,49
19-03-2018 22:00,9,64,1011.9,0,0,25.7,45.7
19-03-2018 23:00,8.9,63,1012.3,0,0,25.2,42.8
20-03-2018 00:00,8.9,63,1012.6,0,0,25.7,42.1
20-03-2018 01:00,8.9,64,1012.4,0,0,26.6,43.2
20-03-2018 02:00,9.3,64,1012.4,0,0,28,45.7
20-03-2018 03:00,9.3,65,1011.8,0,0,28.6,45.7
20-03-2018 04:00,9.2,68,1012,0,0,28.7,45.4
20-03-2018 05:00,8.8,73,1012.2,0,0,28.6,45.4
20-03-2018 06:00,8.7,77,1012.4,0,0,29.6,45.4
20-03-2018 07:00,9,72,1012.9,0,0,30.2,47.9
20-03-2018 08:00,9.2,75,1013.4,0,46,30.8,50
20-03-2018 09:00,9.7,72,1014.3,0,156,33.6,55.4
20-03-2018 10:00,10.4,66,1015.1,0,258,30.3,55.1
20-03-2018 11:00,11.2,60,1015.1,0,368,30.7,55.1
20-03-2018 12:00,12.1,53,1015.3,0,565,31.6,55.4
20-03-2018 13:00,12.8,49,1015.3,0,703,32.4,58.3
20-03-2018 14:00,13.1,49,1015.1,0,709,33.3,59.4
20-03-2018 15:00,13.2,47,1015.3,0,559,33.6,60.1
20-03-2018 16:00,13.1,48,1015.3,0,431,33.6,58.3
20-03-2018 17:00,12.4,54,1016,0,321,32.1,55.1
20-03-2018 18:00,11.4,61,1016.4,0,148,29,53.6
20-03-2018 19:00,10.5,65,1017.1,0,19,28,47.2
20-03-2018 20:00,9.8,69,1017.4,0,0,27.1,45
20-03-2018 21:00,9.4,71,1017.8,0,0,26.3,43.6
20-03-2018 22:00,9.2,72,1018.2,0,0,25.6,41.8
20-03-2018 23:00,9.1,73,1018.3,0,0,25.7,40.3
21-03-2018 00:00,8.9,74,1018.3,0,0,25.2,40
21-03-2018 01:00,8.7,75,1018.3,0,0,24.1,38.9
21-03-2018 02:00,8.3,75,1017.8,0,0,22,36
21-03-2018 03:00,7.8,76,1018,0,0,20.7,32.4
21-03-2018 04:00,7.3,76,1018.1,0,0,19.2,29.9
21-03-2018 05:00,6.9,73,1018.7,0,0,18.4,28.1
21-03-2018 06:00,6.4,68,1019.2,0,0,17.8,27.4
21-03-2018 07:00,6,65,1019.8,0,1,17.4,29.2
21-03-2018 08:00,6.4,62,1020.3,0,83,19,31
21-03-2018 09:00,7.6,56,1020.9,0,265,20.7,34.9
21-03-2018 10:00,9,53,1020.9,0,449,20.3,36.7
21-03-2018 11:00,10.5,50,1020.7,0,604,18.8,36
21-03-2018 12:00,11.9,48,1020.4,0,709,18.8,33.8
21-03-2018 13:00,13.1,47,1020,0,752,18.5,30.2
21-03-2018 14:00,14,46,1019.5,0,733,19.8,31
21-03-2018 15:00,14.4,46,1019.4,0,652,22.1,36
21-03-2018 16:00,14.3,49,1019.3,0,519,24,41
21-03-2018 17:00,13.6,53,1019.1,0,346,24.9,42.5
21-03-2018 18:00,12.5,59,1019.4,0,160,24.1,42.1
21-03-2018 19:00,11.3,63,1019.9,0,22,23.6,39.2
21-03-2018 20:00,10.1,66,1020.2,0,0,22.1,37.4
21-03-2018 21:00,9.5,68,1020.5,0,0,20.7,35.3
21-03-2018 22:00,9.1,71,1021,0,0,17.4,32.8
21-03-2018 23:00,8.9,73,1021,0,0,16.2,30.6
22-03-2018 00:00,8.7,77,1020.7,0,0,15.5,29.2
22-03-2018 01:00,8.5,80,1020.7,0,0,15.1,25.9
22-03-2018 02:00,8.4,83,1020.3,0,0,15.2,23.8
22-03-2018 03:00,8.2,86,1020,0,0,15.9,24.1
22-03-2018 04:00,8.3,87,1019.7,0,0,15.8,25.9
22-03-2018 05:00,8.4,88,1019.6,0,0,14.8,26.3
22-03-2018 06:00,8.3,89,1019.7,0,0,15.1,24.8
22-03-2018 07:00,8,90,1020,0,1,16.2,25.2
22-03-2018 08:00,9,88,1020.4,0,81,16.9,26.3
22-03-2018 09:00,10.8,80,1020.4,0,255,17.9,29.5
22-03-2018 10:00,12.1,72,1020.3,0,432,13.7,30.2
22-03-2018 11:00,13,66,1020.1,0,469,16.5,29.9
22-03-2018 12:00,13.6,64,1019.8,0,521,18.9,29.9
22-03-2018 13:00,14.2,64,1019.6,0,644,20,30.2
22-03-2018 14:00,14.3,64,1019.1,0,641,19.6,30.6
22-03-2018 15:00,14.2,64,1018.8,0,469,20,31.3
22-03-2018 16:00,13.5,65,1018.8,0,411,22,35.6
22-03-2018 17:00,12.5,67,1018.4,0,214,22.3,38.2
22-03-2018 18:00,11.6,69,1018.7,0,46,21.8,38.2
22-03-2018 19:00,10.8,71,1018.6,0,7,19.7,36
22-03-2018 20:00,10.2,74,1018.7,0,0,16.8,31.7
22-03-2018 21:00,9.8,76,1018.6,0,0,17.1,28.8
22-03-2018 22:00,9.7,78,1018.9,0,0,18.1,27.7
22-03-2018 23:00,10,78,1018.5,0,0,17.3,27
23-03-2018 00:00,10.3,79,1017.9,0,0,15.1,25.2
23-03-2018 01:00,10.6,80,1017.5,0,0,12.9,21.6
23-03-2018 02:00,10.9,82,1016.7,0,0,11.6,21.2
23-03-2018 03:00,11.3,83,1016,0,0,10.8,21.2
23-03-2018 04:00,11.6,85,1015,0,0,12.2,22
23-03-2018 05:00,11.7,88,1014.6,0,0,13.7,24.1
23-03-2018 06:00,12.1,88,1014.2,0,0,15.4,26.6
23-03-2018 07:00,12.3,87,1013.4,0,0,18.1,27.7
23-03-2018 08:00,12.9,88,1013,0,0,19.7,30.6
23-03-2018 09:00,13.4,89,1012.7,0.1,0,20.5,32
23-03-2018 10:00,13.9,91,1012.9,0.1,2,22.4,34.2
23-03-2018 11:00,13.8,93,1012.1,0,5,21,35.3
23-03-2018 12:00,14.3,91,1012.1,0,16,20,32.4
23-03-2018 13:00,14.7,88,1011.1,0,79,21.1,34.9
23-03-2018 14:00,14.6,87,1009.9,0,90,23.8,37.4
23-03-2018 15:00,14.7,86,1009.6,0,169,26.5,39.6
23-03-2018 16:00,14.6,84,1008.3,0,116,25.9,39.2
23-03-2018 17:00,14.4,83,1007.6,0,56,30.3,41
23-03-2018 18:00,13.9,85,1006.6,0,12,30.8,45.7
23-03-2018 19:00,13.5,89,1005.8,0,4,31.5,50.8
23-03-2018 20:00,13.6,88,1004.7,0.3,0,33.1,54
23-03-2018 21:00,13.5,87,1004.1,1.2,0,37.8,60.5
23-03-2018 22:00,13.5,89,1004.3,1.4,0,38.1,66.6
23-03-2018 23:00,12.3,82,1004.6,0.3,0,36.2,67.7
24-03-2018 00:00,11.3,71,1005.6,0,0,33.5,61.9
24-03-2018 01:00,10.8,64,1005.6,0,0,34.8,56.2
24-03-2018 02:00,10.6,64,1005.4,0,0,35,55.8
24-03-2018 03:00,10.3,67,1005.4,0,0,34.6,55.8
24-03-2018 04:00,10.1,67,1005.4,0,0,35.6,56.5
24-03-2018 05:00,10,67,1006,0,0,37.4,57.2
24-03-2018 06:00,9.9,67,1006.2,0,0,37.6,58
24-03-2018 07:00,10.2,67,1007,0,1,36.5,60.8
24-03-2018 08:00,10.7,68,1007.6,0,52,35.8,59
24-03-2018 09:00,11.5,61,1008.3,0,177,39.3,63.4
24-03-2018 10:00,12.3,58,1008.8,0,370,35.3,64.8
24-03-2018 11:00,13.1,53,1009.4,0,542,35.1,67
24-03-2018 12:00,13.3,53,1009.3,0,500,36.2,66.2
24-03-2018 13:00,13.5,54,1009.3,0,460,36,63.7
24-03-2018 14:00,13.4,55,1009.2,0.1,388,35.4,61.6
24-03-2018 15:00,13.3,58,1009.1,0.1,432,34.4,60.5
24-03-2018 16:00,13,60,1009,0,243,33.4,58.3
24-03-2018 17:00,12.7,61,1008.7,0,152,33.9,54.7
24-03-2018 18:00,12.3,65,1008.9,0,78,31.7,55.1
24-03-2018 19:00,11.7,69,1008.5,0,12,28.7,51.1
24-03-2018 20:00,11.4,70,1008.7,0,0,27.3,46.8
24-03-2018 21:00,11.3,70,1008.4,0,0,26.8,43.9
24-03-2018 22:00,11.6,68,1007.2,0,0,23.2,42.1
24-03-2018 23:00,11.8,68,1007.1,0,0,24.9,37.8
25-03-2018 00:00,11.9,72,1006,0.1,0,23.8,37.8
25-03-2018 01:00,12,80,1004.4,0.4,0,29.1,46.1
25-03-2018 02:00,12.6,84,1002.9,1.5,0,38.2,66.6
25-03-2018 03:00,12.9,90,1002.1,0.8,0,41.7,72
25-03-2018 04:00,13.2,89,1002.2,0,0,40.9,72.4
25-03-2018 05:00,13,89,1002.2,0,0,38.3,67.7
25-03-2018 06:00,13,87,1002.8,0,0,37.1,64.1
25-03-2018 07:00,12.9,87,1003.2,0,1,35,60.8
25-03-2018 08:00,12.9,86,1004.5,0,30,32.5,55.8
25-03-2018 09:00,12.7,76,1006,0,193,34.4,56.2
25-03-2018 10:00,12.3,68,1007.3,0,95,31.7,58
25-03-2018 11:00,12.5,62,1008.2,0,188,32.4,58
25-03-2018 12:00,13.1,59,1009.3,0,367,34,57.6
25-03-2018 13:00,13.9,55,1009.5,0,412,34.5,60.1
25-03-2018 14:00,14.3,53,1009.8,0,655,35.3,61.2
25-03-2018 15:00,14.3,53,1010.3,0,593,36.3,62.3
25-03-2018 16:00,13.8,55,1010.8,0,357,36.3,62.6
25-03-2018 17:00,13.2,58,1011.6,0,283,36.1,61.6
25-03-2018 18:00,12.4,62,1011.9,0,111,34.7,58.7
25-03-2018 19:00,11.5,66,1012.7,0,20,31.7,56.5
25-03-2018 20:00,10.9,71,1013.5,0,0,30.9,51.1
25-03-2018 21:00,10.5,74,1014.1,0,0,29.7,48.2
25-03-2018 22:00,10.3,76,1014.8,0,0,26.1,46.4
25-03-2018 23:00,10.2,77,1015,0,0,25.4,44.6
26-03-2018 00:00,10,78,1015.5,0,0,25.8,42.5
26-03-2018 01:00,10,79,1015.7,0,0,25.4,42.5
26-03-2018 02:00,9.8,80,1015.6,0,0,24.6,41
26-03-2018 03:00,9.6,81,1015.9,0,0,25.4,40
26-03-2018 04:00,9.4,82,1016.2,0,0,26,39.2
26-03-2018 05:00,9.3,81,1016.4,0,0,25.3,38.9
26-03-2018 06:00,9.2,80,1016.7,0,0,25.2,38.9
26-03-2018 07:00,9.3,81,1017.5,0,3,24.8,40.3
26-03-2018 08:00,10.1,78,1018.1,0,86,24.1,40.7
26-03-2018 09:00,11.3,69,1018.8,0,249,27,44.3
26-03-2018 10:00,12.6,61,1019.2,0,424,24.5,45.4
26-03-2018 11:00,13.8,56,1019.4,0,564,24.5,45.4
26-03-2018 12:00,14.8,53,1019.4,0,665,24.3,45.4
26-03-2018 13:00,15.4,52,1019.2,0,726,25.5,45.7
26-03-2018 14:00,15.8,53,1019.1,0,706,25.6,45.4
26-03-2018 15:00,15.9,54,1019.1,0,642,25.8,43.9
26-03-2018 16:00,15.6,56,1019.1,0,511,27.2,44.3
26-03-2018 17:00,14.9,61,1019.3,0,337,28,45.7
26-03-2018 18:00,13.9,66,1019.5,0,161,25.9,45.4
26-03-2018 19:00,12.6,69,1019.8,0,26,24.3,42.1
26-03-2018 20:00,11.7,73,1020.5,0,0,23.1,38.9
26-03-2018 21:00,11.2,76,1020.8,0,0,21.6,37.1
26-03-2018 22:00,10.8,78,1021.2,0,0,20.2,34.6
26-03-2018 23:00,10.6,81,1021.4,0,0,19.5,32
27-03-2018 00:00,10.4,85,1021.5,0,0,18.8,29.5
27-03-2018 01:00,10.2,88,1021.2,0,0,18.4,27.4
27-03-2018 02:00,10.1,90,1021.1,0,0,17.3,24.8
27-03-2018 03:00,10,92,1020.5,0,0,16.6,25.2
27-03-2018 04:00,10,93,1020.4,0,0,17.6,28.1
27-03-2018 05:00,10,94,1020.5,0,0,18.4,29.5
27-03-2018 06:00,10,94,1020.7,0,0,18.7,30.2
27-03-2018 07:00,10.2,94,1021.1,0,4,18.7,30.6
27-03-2018 08:00,11.2,90,1021.5,0,80,19.4,32
27-03-2018 09:00,12.7,83,1021.5,0,162,20.5,34.6
27-03-2018 10:00,14.4,75,1021.8,0,411,18.8,34.2
27-03-2018 11:00,16,69,1021.6,0,604,19.5,33.8
27-03-2018 12:00,17.4,64,1021.4,0,696,20.2,33.1
27-03-2018 13:00,18.5,60,1020.9,0,745,20.2,32.4
27-03-2018 14:00,19.2,58,1020.4,0,739,20,32
27-03-2018 15:00,19.5,57,1019.8,0,660,20.1,32
27-03-2018 16:00,19.2,58,1019.3,0,529,20.2,32.4
27-03-2018 17:00,18.4,62,1018.9,0,359,19.1,32.4
27-03-2018 18:00,17,68,1018.9,0,173,18.3,31.7
27-03-2018 19:00,15.3,69,1018.8,0,30,17.3,28.4
27-03-2018 20:00,13.7,72,1019.1,0,0,17.2,27
27-03-2018 21:00,12.6,75,1019.1,0,0,16.8,27
27-03-2018 22:00,11.7,77,1019.1,0,0,17.2,27
27-03-2018 23:00,11,78,1018.9,0,0,17.8,27.4
28-03-2018 00:00,10.4,80,1018,0,0,18.1,27.4
28-03-2018 01:00,9.9,82,1017.8,0,0,18,26.6
28-03-2018 02:00,9.5,85,1017,0,0,17.7,25.2
28-03-2018 03:00,9.2,87,1016.4,0,0,16.6,23.4
28-03-2018 04:00,8.9,89,1015.9,0,0,15.9,21.6
28-03-2018 05:00,8.8,91,1015.7,0,0,16.3,23.8
28-03-2018 06:00,8.8,91,1015.6,0,0,16.3,26.3
28-03-2018 07:00,9,92,1015.8,0,4,17.2,27
28-03-2018 08:00,10.2,89,1015.9,0,82,18.2,29.2
28-03-2018 09:00,11.7,84,1015.8,0,204,18.3,30.6
28-03-2018 10:00,13.2,77,1015.8,0,360,17.6,30.6
28-03-2018 11:00,14.4,73,1015.6,0,461,16.4,29.9
28-03-2018 12:00,15.2,70,1014.9,0,508,16,29.2
28-03-2018 13:00,15.8,67,1014.3,0,515,16.8,29.5
28-03-2018 14:00,16.1,66,1013.5,0,443,18.6,29.9
28-03-2018 15:00,16,66,1012.9,0,314,19.6,31
28-03-2018 16:00,15.5,69,1012.5,0,211,19.6,32
28-03-2018 17:00,14.9,72,1012.2,0,164,19.1,31.7
28-03-2018 18:00,14.1,76,1012,0,38,17.1,30.2
28-03-2018 19:00,13.2,78,1011.9,0,6,15.4,27.7
28-03-2018 20:00,12.7,81,1011.9,0,0,14.9,24.1
28-03-2018 21:00,12.6,83,1011.9,0,0,15.5,23.8
28-03-2018 22:00,12.6,84,1011.9,0,0,18.1,27
28-03-2018 23:00,12.6,86,1011.8,0,0,21,32.4
29-03-2018 00:00,12.1,87,1011.6,0,0,21.4,34.2
29-03-2018 01:00,11.3,86,1011.3,0,0,20.1,35.3
29-03-2018 02:00,10.7,85,1011.1,0,0,18.3,34.6
29-03-2018 03:00,10.3,82,1010.6,0,0,17.9,30.2
29-03-2018 04:00,10.2,79,1010.5,0,0,16.9,28.1
29-03-2018 05:00,10.2,75,1010.2,0,0,15.8,27
29-03-2018 06:00,10.3,73,1009.9,0,0,15.4,26.3
29-03-2018 07:00,10.3,71,1010,0,1,15.7,25.2
29-03-2018 08:00,10.8,69,1010.3,0,17,16.1,25.2
29-03-2018 09:00,11.3,63,1010.4,0,25,17.8,29.9
29-03-2018 10:00,11.8,59,1010.5,0,31,16.6,29.2
29-03-2018 11:00,12.3,56,1010.2,0,55,18.6,29.2
29-03-2018 12:00,12.7,54,1009.5,0,116,19.8,29.5
29-03-2018 13:00,13,54,1008.7,0,193,21.6,32.4
29-03-2018 14:00,13.4,54,1007.6,0,401,23.7,38.5
29-03-2018 15:00,13.4,55,1006.9,0,302,25.3,42.5
29-03-2018 16:00,13.4,56,1006.4,0,303,29.3,46.8
29-03-2018 17:00,12.7,63,1005.7,0.1,118,29.2,49.7
29-03-2018 18:00,11.7,69,1005.5,0.2,14,24.8,49.3
29-03-2018 19:00,11.7,79,1005.2,0.3,7,24.6,52.6
29-03-2018 20:00,11.7,80,1004.9,0.2,0,25.9,52.6
29-03-2018 21:00,11.1,82,1005.1,0.3,0,29,54.4
29-03-2018 22:00,10.8,85,1004.8,0.2,0,28.4,53.3
29-03-2018 23:00,10.7,83,1004.7,0.2,0,26.6,48.6
30-03-2018 00:00,10.6,83,1004.5,0,0,25.5,42.1
30-03-2018 01:00,10.2,81,1004.9,0,0,24.7,40
30-03-2018 02:00,9.7,77,1004.9,0,0,22.4,37.4
30-03-2018 03:00,9.2,75,1004.6,0,0,19.9,33.8
30-03-2018 04:00,9.1,73,1004.2,0,0,17.5,32.8
30-03-2018 05:00,8.9,73,1004.4,0,0,16.9,31.3
30-03-2018 06:00,8.8,73,1004.5,0,0,16.8,30.2
30-03-2018 07:00,8.8,75,1004.7,0.1,3,17.1,28.4
30-03-2018 08:00,9.4,75,1005.1,0,77,18.9,31
30-03-2018 09:00,10.2,69,1005.2,0,139,21.6,39.6
30-03-2018 10:00,11,68,1005,0,373,22.4,45
30-03-2018 11:00,11.9,65,1004.5,0,474,27.3,49
30-03-2018 12:00,12.5,60,1004.3,0,324,32.4,54.4
30-03-2018 13:00,13,56,1003.7,0,392,36.1,58.7
30-03-2018 14:00,13.4,51,1003.1,0,405,38.1,64.1
30-03-2018 15:00,12.8,57,1002.8,0.2,138,38,66.6
30-03-2018 16:00,12,71,1002.5,0.2,101,31.5,66.6
30-03-2018 17:00,12,76,1002.7,0.2,167,32.6,67
30-03-2018 18:00,11.7,77,1003,0,99,31.1,64.1
30-03-2018 19:00,11.1,80,1003.4,0.1,19,30.7,60.5
30-03-2018 20:00,10.9,80,1004.2,0,0,29.1,56.9
30-03-2018 21:00,10.8,78,1005.3,0,0,27.8,52.9
30-03-2018 22:00,10.8,76,1006,0,0,24.6,44.6
30-03-2018 23:00,10.6,75,1006.5,0,0,23.3,42.5
31-03-2018 00:00,10.6,73,1007.2,0,0,23.1,40.3
31-03-2018 01:00,10.3,75,1007.4,0,0,23.5,38.9
31-03-2018 02:00,10.2,75,1007.5,0,0,23.3,38.2
31-03-2018 03:00,10.1,75,1007.6,0,0,22.3,37.1
31-03-2018 04:00,10.1,76,1007.8,0,0,21.5,36.4
31-03-2018 05:00,10.1,76,1008.4,0,0,20.8,34.6
31-03-2018 06:00,10,76,1009.2,0,0,20.2,32
31-03-2018 07:00,10.4,74,1009.8,0,3,18.6,32
31-03-2018 08:00,11.2,73,1010.7,0,44,16,29.2
31-03-2018 09:00,12.5,63,1011.4,0,189,17.1,30.2
31-03-2018 10:00,13.1,58,1012,0,168,12.2,29.5
31-03-2018 11:00,13.8,55,1011.9,0,347,10.4,24.8
31-03-2018 12:00,14.3,53,1011.8,0,487,8.7,21.6
31-03-2018 13:00,14.7,52,1011.6,0,601,9.5,18.4
31-03-2018 14:00,15.1,52,1011.5,0,636,11,17.6
31-03-2018 15:00,15.1,52,1011.3,0,650,11.6,18.7
31-03-2018 16:00,14.8,55,1010.9,0,509,11.8,19.8
31-03-2018 17:00,14.2,57,1010.5,0,349,11.5,20.2
31-03-2018 18:00,13.4,61,1010.4,0,136,12,19.8
31-03-2018 19:00,12.4,68,1010.6,0,16,10.7,20.5
31-03-2018 20:00,11.7,73,1011.1,0,0,10,17.3
31-03-2018 21:00,11.1,77,1011.1,0,0,9.1,16.2
31-03-2018 22:00,10.2,84,1011,0,0,9.4,14.8
31-03-2018 23:00,10.1,83,1010.4,0,0,8,13.3
01-04-2018 00:00,10.1,83,1010.1,0,0,7.9,12.6
01-04-2018 01:00,8.9,89,1009.5,0,0,8.2,12.2
01-04-2018 02:00,8.5,91,1008.5,0,0,9.5,12.6
01-04-2018 03:00,8.6,90,1007.5,0,0,11.7,14.4
01-04-2018 04:00,8.9,89,1007,0,0,13.5,16.6
01-04-2018 05:00,8.9,89,1006.4,0,0,13.8,18
01-04-2018 06:00,9,88,1006.5,0,0,13.7,19.4
01-04-2018 07:00,9.4,86,1006.4,0,1,14.5,22.7
01-04-2018 08:00,10.5,81,1006,0,22,16.1,25.2
01-04-2018 09:00,12,74,1005.8,0,60,17.3,27.7
01-04-2018 10:00,13.7,69,1005.6,0,142,17.3,31.3
01-04-2018 11:00,15.1,64,1004.9,0,292,17.7,32
01-04-2018 12:00,15.9,62,1004.4,0,310,18.4,31.3
01-04-2018 13:00,16.6,60,1003.6,0,507,19.1,31.3
01-04-2018 14:00,16.7,61,1003,0,568,19.1,31.3
01-04-2018 15:00,16.5,64,1002.4,0,548,19.3,31.3
01-04-2018 16:00,15.9,67,1001.6,0,332,19.6,31.3
01-04-2018 17:00,15,72,1001.3,0,158,18.8,30.2
01-04-2018 18:00,14.3,77,1000.9,0,46,16.9,28.4
01-04-2018 19:00,13.4,81,1001.2,0,3,16.3,27.4
01-04-2018 20:00,12.9,86,1000.8,0,0,15.3,25.2
01-04-2018 21:00,12.8,88,1001.1,0,0,15.3,24.1
01-04-2018 22:00,12.5,91,1001,0,0,15.3,24.1
01-04-2018 23:00,12.4,91,1000.9,0,0,14.9,24.5
02-04-2018 00:00,12.3,92,1000.2,0,0,14.9,24.1
02-04-2018 01:00,12.1,93,1000,0,0,15.3,23.8
02-04-2018 02:00,12,94,999.4,0,0,16.2,23
02-04-2018 03:00,11.9,94,998.8,0,0,15.6,24.1
02-04-2018 04:00,11.9,94,998.3,0,0,16.2,24.8
02-04-2018 05:00,11.9,94,997.9,0.1,0,17.7,26.6
02-04-2018 06:00,12,93,998.1,0.5,0,18,28.4
02-04-2018 07:00,12.4,93,998.3,0.6,0,18.9,32
02-04-2018 08:00,12.9,91,998.4,0.4,2,18.3,33.1
02-04-2018 09:00,13.5,90,998.5,0.2,26,16.8,32.8
02-04-2018 10:00,14.1,90,999.1,0,82,16.3,32.8
02-04-2018 11:00,14.9,89,999.2,0,168,15.8,32.8
02-04-2018 12:00,15.2,88,999.2,0,183,17,29.5
02-04-2018 13:00,16.1,86,999.1,0,463,18.9,33.1
02-04-2018 14:00,16.3,84,999.2,0,385,20.8,35.6
02-04-2018 15:00,16.2,81,999.1,0,422,20.8,36
02-04-2018 16:00,15.7,79,998.9,0,228,21.5,35.3
02-04-2018 17:00,15.3,81,999.1,0,121,21.2,35.3
02-04-2018 18:00,14.7,85,999.1,0,9,19.6,34.6
02-04-2018 19:00,14,87,999.8,0,2,19.6,32.8
02-04-2018 20:00,13.6,90,999.9,0,0,18,31.7
02-04-2018 21:00,13.2,91,1000.8,0,0,17.5,28.8
02-04-2018 22:00,13,91,1001.3,0,0,22.2,27.4
02-04-2018 23:00,12.8,92,1001.1,0,0,21,27
03-04-2018 00:00,12.7,92,1001,0,0,21.6,28.4
03-04-2018 01:00,12.6,92,1000.9,0,0,22.7,31.3
03-04-2018 02:00,12.6,92,1000.5,0,0,24.1,35.3
03-04-2018 03:00,12.6,92,999.9,0.2,0,25.8,38.9
03-04-2018 04:00,12.7,91,999.9,0.3,0,26.4,40.7
03-04-2018 05:00,12.8,91,999.6,0.2,0,24.4,40
03-04-2018 06:00,12.7,91,999.7,0.1,0,23.9,37.1
03-04-2018 07:00,13,85,999.9,0,7,24,38.2
03-04-2018 08:00,13.6,81,1000.5,0,94,25.3,41.8
03-04-2018 09:00,14.1,74,1001.1,0,207,27.9,46.4
03-04-2018 10:00,14.5,71,1001.2,0,331,29.8,49.7
03-04-2018 11:00,14.7,69,1001.5,0.1,432,32.3,52.2
03-04-2018 12:00,14.5,72,1001.7,0,465,34.2,53.3
03-04-2018 13:00,14.6,73,1001.6,0,432,32.7,52.9
03-04-2018 14:00,15.1,70,1001.5,0,471,32.3,54
03-04-2018 15:00,15.2,67,1001.4,0,389,32.9,55.4
03-04-2018 16:00,15.2,66,1001.1,0,373,32.6,56.9
03-04-2018 17:00,14.8,69,1001.3,0.1,212,32.1,57.6
03-04-2018 18:00,14.1,74,1001.1,0.1,110,30.9,55.4
03-04-2018 19:00,13.7,74,1001.7,0,25,28.8,50
03-04-2018 20:00,13.2,76,1002.3,0,0,27.8,46.4
03-04-2018 21:00,13.1,78,1003.3,0.2,0,26.7,46.8
03-04-2018 22:00,12.8,78,1003.8,0.2,0,27,45.7
03-04-2018 23:00,12.8,79,1004.3,0,0,28.2,44.6
04-04-2018 00:00,12.4,81,1004.6,0,0,27.7,45
04-04-2018 01:00,12.4,82,1004.8,0,0,26.8,43.9
04-04-2018 02:00,12.3,81,1005,0,0,26.4,43.6
04-04-2018 03:00,12.4,81,1005.4,0,0,26,43.2
04-04-2018 04:00,12.3,81,1005.7,0,0,25.6,45
04-04-2018 05:00,12,82,1006,0.1,0,24.1,43.9
04-04-2018 06:00,12.1,83,1006.7,0,0,22.7,42.5
04-04-2018 07:00,12.4,80,1007.3,0,11,22,36.7
04-04-2018 08:00,13.3,76,1008.5,0,114,22.3,36.4
04-04-2018 09:00,13.9,70,1009.2,0,235,24.6,41.4
04-04-2018 10:00,14.4,68,1010.1,0.1,353,18.4,40.7
04-04-2018 11:00,14.8,67,1010.5,0.1,434,17.3,40
04-04-2018 12:00,15.3,65,1011.1,0.2,490,19.5,38.5
04-04-2018 13:00,15.3,67,1011.4,0,363,21,38.5
04-04-2018 14:00,15.7,66,1011.5,0,600,21.6,36.7
04-04-2018 15:00,15.8,65,1011.9,0,563,20.5,35.6
04-04-2018 16:00,15.6,67,1011.7,0,451,18.2,33.1
04-04-2018 17:00,15.2,69,1011.9,0,307,15.2,28.8
04-04-2018 18:00,14.6,73,1011.9,0,182,11.7,23.8
04-04-2018 19:00,13.7,80,1012.1,0,40,7.7,19.4
04-04-2018 20:00,12.8,85,1012.3,0,0,7,12.6
04-04-2018 21:00,11.8,91,1012.9,0,0,6.1,10.1
04-04-2018 22:00,11.1,93,1013,0,0,2.3,7.6
04-04-2018 23:00,11.5,92,1012.8,0,0,1.1,5.4
05-04-2018 00:00,10.9,94,1012.3,0,0,2.5,7.6
05-04-2018 01:00,9.2,97,1012,0,0,4.7,10.4
